,Artist,Name,Album,Release Date,Popularity,Duration (s),Explicit,Danceability,Energy,Key,Mode,Valence,Tempo,Loudness,Liveness,Instrumentalness,Acousticness,Virality
600,Drake,BBL Love - Interlude,For All The Dogs,2023-10-06,58.0,161.363,1,0.502,0.391,4,1,0.574,132.819,-9.013,0.112,0.0,0.845,0
601,Drake,Gently (feat. Bad Bunny),For All The Dogs,2023-10-06,70.0,133.694,1,0.868,0.452,7,0,0.241,107.538,-6.825,0.133,0.000182,0.0481,0
602,Drake,Rich Baby Daddy (feat. Sexyy Red & SZA),For All The Dogs,2023-10-06,85.0,319.191,1,0.636,0.729,2,1,0.141,146.009,-4.495,0.384,0.0,0.0458,1
603,Drake,Rich Flex,Her Loss,2022-11-04,80.0,239.359,1,0.549,0.518,4,0,0.418,160.07,-9.39,0.378,1.21e-06,0.0517,0
604,Drake,Major Distribution,Her Loss,2022-11-04,68.0,170.501,1,0.911,0.536,11,1,0.231,131.035,-10.491,0.0697,0.0,0.0113,0
605,Drake,On BS,Her Loss,2022-11-04,73.0,261.543,1,0.842,0.367,9,1,0.363,157.996,-7.273,0.159,0.0,0.017,0
606,Drake,BackOutsideBoyz,Her Loss,2022-11-04,65.0,152.961,1,0.85,0.427,5,0,0.457,142.162,-8.367,0.373,0.0,0.0467,0
607,Drake,Privileged Rappers,Her Loss,2022-11-04,70.0,160.821,1,0.933,0.602,5,1,0.65,144.041,-7.532,0.128,0.0,0.00326,0
608,Drake,Spin Bout U,Her Loss,2022-11-04,78.0,214.588,1,0.763,0.72,7,1,0.229,129.971,-6.383,0.165,0.0,0.00961,0
609,Drake,Hours In Silence,Her Loss,2022-11-04,72.0,399.153,1,0.476,0.406,6,0,0.12,136.947,-11.144,0.141,0.0,0.24,0
610,Drake,Treacherous Twins,Her Loss,2022-11-04,63.0,180.098,1,0.757,0.51,10,0,0.587,88.931,-7.352,0.132,0.0,0.0774,0
611,Drake,Circo Loco,Her Loss,2022-11-04,71.0,236.795,1,0.732,0.584,1,1,0.262,103.981,-8.525,0.318,0.0,0.00903,0
612,Drake,Pussy & Millions (feat. Travis Scott),Her Loss,2022-11-04,73.0,242.026,1,0.747,0.618,4,0,0.377,122.09,-6.685,0.377,0.0,0.061,0
613,Drake,Broke Boys,Her Loss,2022-11-04,67.0,225.439,1,0.644,0.533,2,1,0.113,120.017,-7.481,0.221,4.89e-05,0.0113,0
614,Drake,Middle of the Ocean,Her Loss,2022-11-04,62.0,356.389,1,0.621,0.707,4,0,0.255,76.21,-5.844,0.394,0.0,0.158,0
615,Drake,Jumbotron Shit Poppin,Her Loss,2022-11-04,68.0,137.151,1,0.794,0.569,6,0,0.311,99.031,-6.424,0.235,0.0,0.227,0
616,Drake,More M’s,Her Loss,2022-11-04,65.0,221.406,1,0.71,0.504,1,1,0.0729,82.452,-6.63,0.146,0.000297,0.033,0
617,Drake,3AM on Glenwood,Her Loss,2022-11-04,62.15359477124183,178.328,1,0.515,0.706,1,1,0.192,90.138,-8.318,0.162,1.75e-06,0.0571,0
618,Drake,I Guess It’s Fuck Me,Her Loss,2022-11-04,62.0,263.987,1,0.281,0.319,4,0,0.0519,81.714,-11.826,0.2,7.03e-06,0.499,0
619,Drake,Intro,"Honestly, Nevermind",2022-06-17,56.0,36.935,0,0.193,0.0218,0,0,0.213,125.501,-31.16,0.117,0.88,0.955,0
620,Drake,Falling Back,"Honestly, Nevermind",2022-06-17,61.0,266.178,0,0.718,0.758,10,1,0.349,118.989,-8.29,0.11,0.00653,0.238,0
621,Drake,Texts Go Green,"Honestly, Nevermind",2022-06-17,62.0,308.82,0,0.765,0.627,0,1,0.536,118.997,-4.607,0.0847,0.195,0.000916,0
622,Drake,Currents,"Honestly, Nevermind",2022-06-17,61.0,157.39,0,0.883,0.283,0,1,0.416,122.013,-12.653,0.0935,0.00167,0.104,0
623,Drake,A Keeper,"Honestly, Nevermind",2022-06-17,65.0,173.097,1,0.6,0.482,1,1,0.323,121.909,-11.596,0.115,0.000104,0.512,0
624,Drake,Calling My Name,"Honestly, Nevermind",2022-06-17,61.0,129.964,1,0.826,0.276,11,0,0.484,123.985,-11.227,0.118,8.53e-05,0.62,0
625,Drake,Sticky,"Honestly, Nevermind",2022-06-17,71.0,243.227,1,0.853,0.495,6,1,0.0774,137.027,-14.63,0.0844,0.000217,0.0917,0
626,Drake,Massive,"Honestly, Nevermind",2022-06-17,71.0,336.924,0,0.499,0.671,4,0,0.0557,124.994,-6.774,0.148,0.0169,0.114,0
627,Drake,Flight's Booked,"Honestly, Nevermind",2022-06-17,62.15359477124183,254.407,0,0.593,0.41,3,0,0.201,122.584,-13.097,0.115,0.0993,0.886,0
628,Drake,Overdrive,"Honestly, Nevermind",2022-06-17,59.0,202.451,0,0.502,0.645,2,0,0.518,109.739,-10.611,0.107,0.00964,0.444,0
629,Drake,Down Hill,"Honestly, Nevermind",2022-06-17,55.0,250.864,0,0.718,0.319,3,1,0.639,109.994,-11.261,0.0895,0.00036,0.965,0
630,Drake,Tie That Binds,"Honestly, Nevermind",2022-06-17,58.0,336.005,0,0.775,0.688,4,0,0.284,120.017,-10.912,0.108,0.0917,0.0176,0
631,Drake,Liability,"Honestly, Nevermind",2022-06-17,59.0,237.932,1,0.557,0.706,0,1,0.582,105.013,-6.592,0.132,0.0,0.268,0
632,Drake,Jimmy Cooks (feat. 21 Savage),"Honestly, Nevermind",2022-06-17,84.0,218.364,1,0.529,0.673,0,1,0.366,165.921,-4.711,0.093,2.41e-06,0.000307,1
633,Drake,Champagne Poetry,Certified Lover Boy,2021-09-03,72.0,336.511,1,0.423,0.667,6,0,0.496,86.743,-7.012,0.246,0.0,0.758,0
634,Drake,Papi’s Home,Certified Lover Boy,2021-09-03,64.0,178.623,1,0.701,0.741,2,1,0.588,140.177,-6.157,0.699,0.0,0.112,0
635,Drake,Girls Want Girls (with Lil Baby),Certified Lover Boy,2021-09-03,74.0,221.979,1,0.767,0.438,7,0,0.381,86.975,-8.726,0.142,0.0,0.181,0
636,Drake,In The Bible (with Lil Durk & Giveon),Certified Lover Boy,2021-09-03,65.0,296.568,1,0.686,0.385,7,0,0.147,143.07,-8.35,0.131,0.0,0.614,0
637,Drake,Love All (with JAY-Z),Certified Lover Boy,2021-09-03,67.0,228.461,1,0.73,0.576,2,1,0.155,92.131,-5.442,0.15,3.59e-05,0.354,0
638,Drake,Fair Trade (with Travis Scott),Certified Lover Boy,2021-09-03,81.0,291.175,1,0.666,0.465,1,1,0.292,167.937,-8.545,0.215,0.0,0.0503,1
639,Drake,Way 2 Sexy (with Future & Young Thug),Certified Lover Boy,2021-09-03,73.0,257.604,1,0.803,0.597,11,0,0.331,136.008,-6.035,0.323,4.5e-06,0.000619,0
640,Drake,TSU,Certified Lover Boy,2021-09-03,70.0,308.755,1,0.568,0.56,9,1,0.246,130.019,-9.059,0.39,3.05e-06,0.228,0
641,Drake,N 2 Deep,Certified Lover Boy,2021-09-03,66.0,273.577,1,0.507,0.429,2,1,0.0744,91.0,-7.726,0.109,0.0,0.0518,0
642,Drake,Pipe Down,Certified Lover Boy,2021-09-03,70.0,205.721,1,0.518,0.69,9,1,0.59,77.837,-6.15,0.176,0.0,0.128,0
643,Drake,Yebba’s Heartbreak,Certified Lover Boy,2021-09-03,78.0,133.762,1,0.476,0.161,8,0,0.0908,119.614,-11.665,0.109,0.0381,0.967,0
644,Drake,No Friends In The Industry,Certified Lover Boy,2021-09-03,68.0,204.346,1,0.84,0.744,1,1,0.171,83.737,-4.751,0.629,0.0,0.0181,0
645,Drake,Knife Talk (with 21 Savage ft. Project Pat),Certified Lover Boy,2021-09-03,77.0,242.965,1,0.849,0.424,5,0,0.153,145.887,-9.579,0.0834,0.0,0.0635,0
646,Drake,7am On Bridle Path,Certified Lover Boy,2021-09-03,59.0,239.635,1,0.724,0.531,5,0,0.141,89.901,-4.108,0.11,0.0,0.225,0
647,Drake,Race My Mind,Certified Lover Boy,2021-09-03,64.0,269.883,1,0.488,0.635,10,1,0.783,174.072,-7.19,0.156,8.16e-06,0.179,0
648,Drake,Fountains (with Tems),Certified Lover Boy,2021-09-03,70.0,192.417,1,0.843,0.485,10,0,0.689,100.053,-8.735,0.107,0.0675,0.181,0
649,Drake,Get Along Better,Certified Lover Boy,2021-09-03,66.0,229.303,1,0.32,0.466,8,1,0.338,177.693,-6.77,0.133,0.0,0.00645,0
650,Drake,You Only Live Twice (with Lil Wayne & Rick Ross),Certified Lover Boy,2021-09-03,61.0,213.103,1,0.519,0.851,7,1,0.711,123.823,-6.001,0.178,0.0,0.118,0
651,Drake,IMY2 (with Kid Cudi),Certified Lover Boy,2021-09-03,63.0,252.378,1,0.59,0.493,7,0,0.0498,150.026,-8.704,0.129,0.00504,0.402,0
652,Drake,F*****g Fans,Certified Lover Boy,2021-09-03,61.0,245.131,1,0.783,0.416,4,0,0.165,87.073,-9.84,0.103,0.0,0.213,0
653,Drake,Deep Pockets,Dark Lane Demo Tapes,2020-05-01,54.0,222.928,1,0.473,0.824,7,0,0.374,77.888,-3.68,0.605,0.0,0.482,0
654,Drake,When To Say When,Dark Lane Demo Tapes,2020-05-01,56.0,223.124,1,0.41,0.82,1,1,0.526,170.718,-6.808,0.538,0.0,0.252,0
655,Drake,Chicago Freestyle (feat. Giveon),Dark Lane Demo Tapes,2020-05-01,78.0,220.487,1,0.735,0.449,10,1,0.0397,122.947,-7.507,0.113,0.0,0.629,0
656,Drake,Not You Too (feat. Chris Brown),Dark Lane Demo Tapes,2020-05-01,74.0,269.68,1,0.458,0.452,9,0,0.316,86.318,-9.299,0.0703,1.94e-05,0.342,0
657,Drake,Toosie Slide,Dark Lane Demo Tapes,2020-05-01,70.0,247.058,1,0.83,0.49,1,0,0.845,81.604,-8.82,0.113,3.04e-06,0.289,0
658,Drake,Desires (with Future),Dark Lane Demo Tapes,2020-05-01,63.0,237.945,1,0.812,0.506,5,0,0.554,145.074,-7.706,0.325,0.0,0.281,0
659,Drake,Time Flies,Dark Lane Demo Tapes,2020-05-01,73.0,192.931,1,0.864,0.477,10,1,0.5,86.46,-5.786,0.182,0.0,0.201,0
660,Drake,Landed,Dark Lane Demo Tapes,2020-05-01,57.0,152.195,1,0.881,0.636,7,1,0.715,163.949,-4.629,0.111,0.0,0.00606,0
661,Drake,D4L,Dark Lane Demo Tapes,2020-05-01,0.0,189.176,1,0.718,0.706,1,1,0.815,170.004,-5.709,0.352,0.0,0.0128,0
662,Drake,Pain 1993 (with Playboi Carti),Dark Lane Demo Tapes,2020-05-01,76.0,149.077,1,0.825,0.373,5,0,0.12,77.271,-5.532,0.368,0.0,0.163,0
663,Drake,Losses,Dark Lane Demo Tapes,2020-05-01,54.0,271.183,1,0.551,0.57,1,0,0.505,85.687,-7.385,0.424,0.0,0.28,0
664,Drake,From Florida With Love,Dark Lane Demo Tapes,2020-05-01,58.0,234.782,1,0.787,0.477,6,0,0.476,80.506,-7.837,0.104,0.0,0.768,0
665,Drake,Demons (feat. Fivio Foreign & Sosa Geek),Dark Lane Demo Tapes,2020-05-01,57.0,204.805,1,0.543,0.766,0,0,0.729,106.869,-3.387,0.155,0.0,0.423,0
666,Drake,War,Dark Lane Demo Tapes,2020-05-01,60.0,180.0,1,0.749,0.792,10,0,0.239,144.064,-4.151,0.109,0.0,0.292,0
667,Drake,Dreams Money Can Buy,Care Package,2019-08-02,54.0,253.803,1,0.423,0.587,6,1,0.33,180.331,-6.635,0.114,0.0,0.765,0
668,Drake,The Motion,Care Package,2019-08-02,60.0,240.956,1,0.631,0.788,4,0,0.544,157.769,-7.142,0.108,0.000317,0.371,0
669,Drake,How Bout Now,Care Package,2019-08-02,64.0,235.566,1,0.789,0.404,1,1,0.472,122.062,-8.364,0.219,0.0,0.205,0
670,Drake,Trust Issues,Care Package,2019-08-02,79.0,281.518,1,0.421,0.539,11,0,0.523,89.177,-5.456,0.111,0.0,0.779,0
671,Drake,Days in The East,Care Package,2019-08-02,53.0,353.697,1,0.733,0.361,1,1,0.0361,94.902,-11.129,0.0942,0.000285,0.348,0
672,Drake,Draft Day,Care Package,2019-08-02,51.0,266.325,1,0.673,0.81,8,1,0.564,166.084,-3.793,0.133,0.0,0.0322,0
673,Drake,4pm in Calabasas,Care Package,2019-08-02,55.0,240.217,1,0.743,0.66,4,0,0.549,192.031,-4.802,0.101,0.0,0.115,0
674,Drake,5 Am in Toronto,Care Package,2019-08-02,58.0,205.264,1,0.555,0.88,11,0,0.391,87.195,-4.325,0.0723,0.0,0.0678,0
675,Drake,I Get Lonely,Care Package,2019-08-02,53.0,253.561,0,0.477,0.501,11,0,0.689,81.376,-9.178,0.0953,5.61e-06,0.706,0
676,Drake,My Side,Care Package,2019-08-02,47.0,294.65,1,0.549,0.495,6,0,0.385,81.012,-5.661,0.0979,7.26e-06,0.603,0
677,Drake,Jodeci Freestyle (feat. J. Cole),Care Package,2019-08-02,52.0,254.022,1,0.498,0.844,2,1,0.282,88.435,-2.834,0.102,0.0,0.0111,0
678,Drake,Club Paradise,Care Package,2019-08-02,59.0,283.816,1,0.338,0.729,6,0,0.543,184.174,-6.419,0.18,3.24e-05,0.758,0
679,Drake,Free Spirit (feat. Rick Ross),Care Package,2019-08-02,53.0,252.884,1,0.508,0.748,1,1,0.225,100.414,-4.997,0.168,0.0,0.281,0
680,Drake,Heat Of The Moment,Care Package,2019-08-02,45.0,343.455,1,0.641,0.454,5,0,0.302,78.036,-8.344,0.065,0.000116,0.179,0
681,Drake,Girls Love Beyoncé (feat. James Fauntleroy),Care Package,2019-08-02,58.0,225.011,1,0.619,0.489,11,0,0.328,126.046,-11.25,0.106,0.0,0.782,0
682,Drake,Paris Morton Music,Care Package,2019-08-02,61.0,251.239,1,0.505,0.494,10,0,0.141,171.978,-8.635,0.105,7.98e-05,0.414,0
683,Drake,Can I,Care Package,2019-08-02,64.0,189.289,1,0.643,0.178,4,0,0.0674,85.042,-8.56,0.122,0.0108,0.484,0
684,Drake,Survival,Scorpion,2018-06-29,57.0,136.186,1,0.555,0.596,9,0,0.145,77.324,-9.09,0.123,0.0,0.133,0
685,Drake,Nonstop,Scorpion,2018-06-29,77.0,238.614,1,0.912,0.412,7,1,0.423,154.983,-8.074,0.104,0.0126,0.0165,0
686,Drake,Elevate,Scorpion,2018-06-29,58.0,184.96,1,0.758,0.474,1,1,0.0542,76.061,-8.72,0.116,0.0,0.0152,0
687,Drake,Emotionless,Scorpion,2018-06-29,63.0,302.173,1,0.414,0.677,1,1,0.0853,172.521,-5.12,0.0793,0.0,0.0248,0
688,Drake,God's Plan,Scorpion,2018-06-29,62.15359477124183,198.973,1,0.754,0.449,7,1,0.357,77.169,-9.211,0.552,8.29e-05,0.0332,0
689,Drake,I'm Upset,Scorpion,2018-06-29,62.15359477124183,214.466,1,0.899,0.586,11,0,0.492,150.002,-7.866,0.0836,0.0,0.279,0
690,Drake,8 Out Of 10,Scorpion,2018-06-29,58.0,195.72,1,0.527,0.689,2,1,0.31,170.538,-7.87,0.498,0.0,0.161,0
691,Drake,Mob Ties,Scorpion,2018-06-29,66.0,205.146,1,0.754,0.575,4,0,0.491,86.009,-8.393,0.276,0.00131,0.045,0
692,Drake,Can’t Take A Joke,Scorpion,2018-06-29,65.0,163.974,1,0.761,0.598,10,0,0.446,173.897,-7.249,0.0839,0.0,0.126,0
693,Drake,Sandra’s Rose,Scorpion,2018-06-29,61.0,216.333,1,0.486,0.849,1,1,0.519,152.086,-5.432,0.143,0.0,0.0481,0
694,Drake,Talk Up (feat. Jay-Z),Scorpion,2018-06-29,55.0,223.24,1,0.758,0.491,11,1,0.334,140.121,-9.877,0.292,6.5e-06,0.00354,0
695,Drake,Is There More,Scorpion,2018-06-29,53.0,226.906,1,0.708,0.547,1,1,0.549,83.8,-7.607,0.159,0.0,0.727,0
696,Drake,Peak,Scorpion,2018-06-29,57.0,206.026,1,0.687,0.218,9,0,0.269,91.991,-13.539,0.106,0.000125,0.85,0
697,Drake,Summer Games,Scorpion,2018-06-29,58.0,247.893,0,0.776,0.482,1,1,0.134,136.008,-11.269,0.11,0.0456,0.477,0
698,Drake,Jaded,Scorpion,2018-06-29,68.0,262.453,1,0.764,0.271,0,1,0.0371,116.019,-5.697,0.175,0.0,0.037,0
699,Drake,Nice For What,Scorpion,2018-06-29,78.0,210.746,1,0.585,0.909,8,1,0.758,93.372,-6.474,0.119,9.7e-05,0.0891,0
700,Drake,Finesse,Scorpion,2018-06-29,73.0,182.08,0,0.807,0.319,0,0,0.299,94.992,-8.152,0.101,0.000338,0.133,0
701,Drake,Ratchet Happy Birthday,Scorpion,2018-06-29,50.0,207.306,1,0.657,0.571,2,1,0.622,167.958,-12.519,0.0735,0.00123,0.11,0
702,Drake,That’s How You Feel,Scorpion,2018-06-29,62.0,157.605,1,0.85,0.473,10,0,0.38,85.454,-5.747,0.108,0.0103,0.117,0
703,Drake,Blue Tint,Scorpion,2018-06-29,59.0,162.8,1,0.889,0.372,7,0,0.123,133.997,-10.254,0.184,0.0,0.013,0
704,Drake,Free Smoke,More Life,2017-03-18,60.0,218.673,1,0.736,0.491,10,0,0.203,141.979,-6.892,0.571,0.0,0.0681,0
705,Drake,No Long Talk,More Life,2017-03-18,55.0,149.568,1,0.913,0.608,10,0,0.578,97.063,-6.839,0.533,0.0,0.0671,0
706,Drake,Passionfruit,More Life,2017-03-18,83.0,298.94,1,0.809,0.463,11,1,0.364,111.98,-11.377,0.109,0.085,0.256,1
707,Drake,Jorja Interlude,More Life,2017-03-18,64.0,107.673,1,0.735,0.373,11,1,0.237,123.081,-10.478,0.288,0.00202,0.762,0
708,Drake,Get It Together,More Life,2017-03-18,70.0,250.337,1,0.781,0.721,5,0,0.849,123.011,-9.133,0.104,0.391,0.0945,0
709,Drake,Madiba Riddim,More Life,2017-03-18,62.0,205.162,0,0.839,0.521,7,1,0.33,105.992,-10.45,0.607,0.00545,0.245,0
710,Drake,Blem,More Life,2017-03-18,62.0,216.557,0,0.726,0.535,7,0,0.375,98.067,-7.804,0.0984,1.38e-05,0.0533,0
711,Drake,4422,More Life,2017-03-18,64.0,186.293,0,0.609,0.229,11,0,0.19,111.887,-12.36,0.113,0.0413,0.558,0
712,Drake,Gyalchester,More Life,2017-03-18,65.0,189.229,1,0.877,0.391,1,1,0.122,131.018,-8.196,0.0945,0.000502,0.0317,0
713,Drake,Skepta Interlude,More Life,2017-03-18,54.0,143.213,1,0.745,0.822,7,1,0.415,86.733,-6.354,0.155,4.2e-06,0.0103,0
714,Drake,Portland,More Life,2017-03-18,70.0,236.614,1,0.925,0.443,1,1,0.35,136.078,-8.216,0.276,0.0,0.0172,0
715,Drake,Sacrifices,More Life,2017-03-18,57.0,307.593,1,0.903,0.439,8,1,0.532,139.112,-11.813,0.138,0.0,0.0407,0
716,Drake,Nothings Into Somethings,More Life,2017-03-18,61.0,153.724,0,0.766,0.234,11,0,0.256,96.882,-7.544,0.358,0.00156,0.332,0
717,Drake,Teenage Fever,More Life,2017-03-18,79.0,219.692,1,0.766,0.283,8,0,0.144,97.04,-10.33,0.115,0.0172,0.111,0
718,Drake,KMT,More Life,2017-03-18,61.0,162.637,1,0.875,0.6,1,1,0.0906,119.987,-6.818,0.132,0.0143,0.0189,0
719,Drake,Lose You,More Life,2017-03-18,60.0,305.373,1,0.526,0.583,4,1,0.378,89.837,-9.172,0.372,0.0,0.699,0
720,Drake,Can't Have Everything,More Life,2017-03-18,62.15359477124183,228.437,1,0.856,0.572,1,1,0.454,82.445,-8.429,0.121,1.55e-06,0.0136,0
721,Drake,Glow,More Life,2017-03-18,53.0,206.119,1,0.688,0.384,9,0,0.432,162.098,-8.824,0.708,0.0,0.2,0
722,Drake,Since Way Back,More Life,2017-03-18,58.0,368.035,0,0.468,0.266,0,1,0.222,153.294,-11.121,0.209,9.55e-06,0.348,0
723,Drake,Fake Love,More Life,2017-03-18,71.0,210.937,1,0.928,0.481,9,0,0.613,134.007,-9.35,0.176,0.0,0.105,0
724,Drake,Keep The Family Close,Views,2016-05-06,59.0,328.906,1,0.378,0.566,9,0,0.196,87.691,-7.685,0.382,0.0,0.149,0
725,Drake,9,Views,2016-05-06,62.0,255.786,1,0.68,0.712,10,1,0.0379,100.009,-7.184,0.237,0.000612,0.000803,0
726,Drake,U With Me?,Views,2016-05-06,60.0,297.373,1,0.429,0.43,2,1,0.125,174.983,-11.373,0.138,1.18e-05,0.338,0
727,Drake,Feel No Ways,Views,2016-05-06,73.0,240.653,1,0.582,0.677,7,1,0.205,193.818,-7.081,0.122,6.6e-06,0.0312,0
728,Drake,Hype,Views,2016-05-06,59.0,209.413,1,0.787,0.635,4,0,0.237,130.018,-8.271,0.357,0.0,0.0253,0
729,Drake,Weston Road Flows,Views,2016-05-06,60.0,253.533,1,0.623,0.74,1,1,0.35,82.877,-6.942,0.366,0.0,0.0635,0
730,Drake,Redemption,Views,2016-05-06,65.0,333.946,1,0.694,0.314,0,1,0.341,119.905,-7.82,0.117,2.07e-06,0.611,0
731,Drake,With You,Views,2016-05-06,73.0,195.053,1,0.878,0.406,1,1,0.784,128.014,-9.961,0.112,0.000234,0.134,0
732,Drake,Faithful,Views,2016-05-06,56.0,290.133,1,0.536,0.449,1,1,0.171,99.889,-10.499,0.284,1.49e-05,0.11,0
733,Drake,Still Here,Views,2016-05-06,63.0,189.853,1,0.834,0.433,0,1,0.229,133.938,-9.607,0.633,0.0,0.0258,0
734,Drake,Controlla,Views,2016-05-06,73.0,245.226,1,0.59,0.468,10,0,0.349,92.287,-11.083,0.101,0.0,0.0789,0
735,Drake,One Dance,Views,2016-05-06,88.0,173.986,0,0.792,0.625,1,1,0.37,103.967,-5.609,0.329,0.0018,0.00776,1
736,Drake,Grammys,Views,2016-05-06,57.0,220.426,1,0.676,0.432,1,1,0.12,145.869,-9.51,0.0799,3.84e-06,0.00163,0
737,Drake,Childs Play,Views,2016-05-06,66.0,241.4,1,0.746,0.475,10,0,0.292,80.006,-11.243,0.197,1.1e-05,0.0175,0
738,Drake,Pop Style,Views,2016-05-06,60.0,212.946,1,0.713,0.462,7,1,0.0594,133.053,-10.027,0.105,2.16e-06,0.192,0
739,Drake,Too Good,Views,2016-05-06,74.0,263.373,1,0.794,0.653,7,1,0.397,117.996,-7.839,0.1,4.88e-05,0.0489,0
740,Drake,Summers Over Interlude,Views,2016-05-06,73.0,106.333,1,0.699,0.255,4,0,0.242,132.031,-8.647,0.0985,0.00242,0.405,0
741,Drake,Fire & Desire,Views,2016-05-06,70.0,238.12,1,0.722,0.252,1,0,0.275,79.923,-14.411,0.0852,0.0,0.0671,0
742,Drake,Views,Views,2016-05-06,58.0,311.96,1,0.395,0.852,5,1,0.112,76.428,-5.896,0.262,0.0,0.0657,0
743,Drake,Hotline Bling,Views,2016-05-06,78.0,267.066,0,0.891,0.628,2,1,0.552,134.966,-7.863,0.0504,0.00019,0.00258,0
744,Drake,Digital Dash,What A Time To Be Alive,2015-09-20,61.0,231.231,1,0.881,0.546,2,1,0.276,140.032,-7.566,0.226,4.72e-06,0.00296,0
745,Drake,Big Rings,What A Time To Be Alive,2015-09-20,57.0,217.706,1,0.776,0.675,8,0,0.27,131.984,-6.224,0.227,0.0,0.00196,0
746,Drake,Live From The Gutter,What A Time To Be Alive,2015-09-20,58.0,211.642,1,0.824,0.49,7,1,0.307,165.948,-8.391,0.0807,1.24e-06,0.0369,0
747,Drake,Diamonds Dancing,What A Time To Be Alive,2015-09-20,59.0,314.631,1,0.51,0.358,1,1,0.171,136.036,-10.847,0.111,3.74e-05,0.125,0
748,Drake,Scholarships,What A Time To Be Alive,2015-09-20,61.0,209.287,1,0.739,0.416,0,0,0.259,109.168,-9.319,0.1,1.27e-05,0.0966,0
749,Drake,Plastic Bag,What A Time To Be Alive,2015-09-20,57.0,202.084,1,0.845,0.479,1,1,0.35,170.919,-6.065,0.157,1.79e-06,0.0104,0
750,Drake,I'm The Plug,What A Time To Be Alive,2015-09-20,21.0,180.0,1,0.828,0.55,5,1,0.254,160.016,-9.158,0.134,0.0016,0.000379,0
751,Drake,Change Locations,What A Time To Be Alive,2015-09-20,56.0,220.862,1,0.787,0.329,0,1,0.209,137.85,-9.991,0.118,2.95e-06,0.0207,0
752,Drake,Jumpman,What A Time To Be Alive,2015-09-20,70.0,205.879,1,0.852,0.553,1,1,0.656,142.079,-7.286,0.332,0.0,0.0559,0
753,Drake,Jersey,What A Time To Be Alive,2015-09-20,0.0,188.702,1,0.758,0.526,5,0,0.312,146.054,-10.81,0.0913,0.000457,0.513,0
754,Drake,30 for 30 Freestyle,What A Time To Be Alive,2015-09-20,53.0,253.934,1,0.744,0.619,4,0,0.317,89.252,-9.143,0.123,0.0,0.671,0
755,Drake,Legend,If You're Reading This It's Too Late,2015-02-12,63.0,241.853,1,0.714,0.563,1,1,0.31,100.091,-7.574,0.0776,0.0,0.0266,0
756,Drake,Energy,If You're Reading This It's Too Late,2015-02-12,70.0,181.933,1,0.747,0.571,11,1,0.553,172.104,-7.916,0.534,0.0,0.38,0
757,Drake,10 Bands,If You're Reading This It's Too Late,2015-02-12,62.0,177.733,1,0.825,0.756,11,0,0.888,172.938,-3.687,0.0762,2.15e-06,0.265,0
758,Drake,Know Yourself,If You're Reading This It's Too Late,2015-02-12,65.0,275.84,1,0.72,0.412,11,0,0.179,114.408,-8.687,0.342,0.0,0.196,0
759,Drake,No Tellin',If You're Reading This It's Too Late,2015-02-12,58.0,310.933,1,0.823,0.467,0,0,0.618,95.026,-10.394,0.135,1.06e-06,0.543,0
760,Drake,Madonna,If You're Reading This It's Too Late,2015-02-12,55.0,177.84,1,0.905,0.492,2,1,0.142,110.017,-8.598,0.371,3.77e-05,0.0149,0
761,Drake,6 God,If You're Reading This It's Too Late,2015-02-12,61.0,180.666,1,0.868,0.623,2,1,0.498,105.446,-8.595,0.125,0.0,0.0249,0
762,Drake,Star67,If You're Reading This It's Too Late,2015-02-12,58.0,294.973,1,0.521,0.392,3,1,0.166,91.939,-7.88,0.198,8.81e-06,0.747,0
763,Drake,Preach,If You're Reading This It's Too Late,2015-02-12,67.0,236.973,1,0.605,0.51,11,0,0.389,65.255,-8.094,0.104,8.8e-05,0.165,0
764,Drake,Wednesday Night Interlude,If You're Reading This It's Too Late,2015-02-12,59.0,212.28,1,0.312,0.466,9,0,0.195,135.44,-8.163,0.215,7.34e-06,0.729,0
765,Drake,Used To,If You're Reading This It's Too Late,2015-02-12,57.0,268.48,1,0.926,0.427,10,0,0.304,96.025,-7.584,0.0818,0.000337,0.0703,0
766,Drake,6 Man,If You're Reading This It's Too Late,2015-02-12,57.0,167.653,1,0.568,0.535,4,1,0.326,83.589,-9.306,0.114,0.0,0.217,0
767,Drake,Now & Forever,If You're Reading This It's Too Late,2015-02-12,54.0,281.32,1,0.555,0.481,6,1,0.098,107.793,-7.419,0.101,0.0,0.124,0
768,Drake,Company,If You're Reading This It's Too Late,2015-02-12,61.0,252.64,1,0.651,0.55,7,1,0.119,107.567,-8.215,0.165,0.0,0.0403,0
769,Drake,You & The 6,If You're Reading This It's Too Late,2015-02-12,57.0,264.906,1,0.545,0.476,7,0,0.223,154.362,-7.444,0.13,0.0,0.168,0
770,Drake,Jungle,If You're Reading This It's Too Late,2015-02-12,73.0,320.4,1,0.697,0.235,7,1,0.378,99.947,-8.651,0.107,0.000144,0.62,0
771,Drake,6PM In New York,If You're Reading This It's Too Late,2015-02-12,57.0,283.306,1,0.554,0.85,5,1,0.383,128.429,-4.155,0.155,0.0,0.107,0
772,Drake,Tuscan Leather,Nothing Was The Same (Deluxe),2013-01-01,53.0,366.4,0,0.597,0.679,6,1,0.3,79.95,-5.401,0.231,0.0,0.115,0
